"customer_id","customer_name","gender","age","email","phone","occupation","annual_income","customer_since","customer_status","account_no","account_name","balance","account_status","nominee_registered","opening_date","branch_name","branch_city","branch_state","address_type","city","state","pincode"
197,"Rajesh Yadav","M",37,"rajesh.yadav197@yahoo.com","9249762010","Student",2026238.00,"2021-03-27","Blocked",100100000196,"Senior Citizen Savings Account",259124.00,"Dormant",True,"2016-01-15","SBI Kochi Branch 46","Kochi","Kerala","Permanent","Chennai","Tamil Nadu","335711"
198,"Suresh Singh","M",21,"suresh.singh198@outlook.com","9636362610","Lawyer",3294600.00,"2017-11-21","Blocked",100100000197,"Recurring Deposit Account",195966.00,"Frozen",True,"2023-09-12","SBI Nagpur Branch 34","Nagpur","Maharashtra","Permanent","Mumbai","Maharashtra","756227"
199,"Sneha Agarwal","F",66,"sneha.agarwal199@outlook.com","9784974017","Software Engineer",2935332.00,"2015-07-11","Active",100100000198,"Senior Citizen Savings Account",203097.00,"Active",False,"2021-11-18","SBI Surat Branch 4","Surat","Gujarat","Permanent","Lucknow","Uttar Pradesh","673845"
200,"Harsh Mishra","M",34,"harsh.mishra200@gmail.com","9134981641","Civil Engineer",1769823.00,"2021-10-04","Inactive",100100000199,"Savings Account",277097.00,"Active",True,"2023-09-21","SBI Gurugram Branch 45","Gurugram","Haryana","Permanent","Chennai","Tamil Nadu","441636"
134,"Nitin Sharma","M",49,"nitin.sharma134@yahoo.com","9779377207","Sales Executive",4747103.00,"2020-04-15","Inactive",100100000200,"Salary Account",186074.00,"Active",True,"2017-06-27","SBI Pune Branch 43","Pune","Maharashtra","Permanent","Bengaluru","Karnataka","432142"
116,"Riya Sinha","F",40,"riya.sinha116@yahoo.com","9648715007","Software Engineer",568202.00,"2015-11-09","Active",100100000201,"Salary Account",102095.00,"Active",True,"2025-10-16","SBI Bengaluru Branch 7","Bengaluru","Karnataka","Permanent","Pune","Maharashtra","674155"
82,"Meena Gupta","F",50,"meena.gupta82@yahoo.com","9159731757","Bank Manager",3308474.00,"2022-07-11","Active",100100000202,"Recurring Deposit Account",76210.00,"Active",True,"2017-03-25","SBI Ahmedabad Branch 24","Ahmedabad","Gujarat","Permanent","Jaipur","Rajasthan","730399"
193,"Vikas Verma","M",36,"vikas.verma193@outlook.com","9233014026","Teacher",821580.00,"2017-03-07","Inactive",100100000203,"Salary Account",195584.00,"Active",False,"2023-07-20","SBI Noida Branch 32","Noida","Uttar Pradesh","Permanent","Hyderabad","Telangana","596028"
111,"Shreya Singh","F",21,"shreya.singh111@yahoo.com","9266658013","Bank Manager",4897785.00,"2016-05-21","Inactive",100100000204,"Savings Account",60092.00,"Active",True,"2019-04-28","SBI Bengaluru Branch 7","Bengaluru","Karnataka","Permanent","Hyderabad","Telangana","412414"
114,"Harsh Reddy","M",34,"harsh.reddy114@yahoo.com","9986226193","Doctor",4847775.00,"2018-05-22","Active",100100000205,"Current Account",1885478.00,"Active",True,"2019-12-24","SBI Chennai Branch 40","Chennai","Tamil Nadu","Permanent","Bengaluru","Karnataka","745182"
51,"Rohit Yadav","M",67,"rohit.yadav51@outlook.com","9418289281","Sales Executive",1935864.00,"2024-02-11","Blocked",100100000206,"Savings Account",287313.00,"Active",True,"2024-01-10","SBI Noida Branch 2","Noida","Uttar Pradesh","Permanent","Lucknow","Uttar Pradesh","394372"
185,"Rahul Kumar","M",43,"rahul.kumar185@gmail.com","9532489653","Electrician",716993.00,"2022-02-22","Active",100100000207,"Savings Account",474094.00,"Active",True,"2025-11-15","SBI Bhopal Branch 23","Bhopal","Madhya Pradesh","Permanent","Lucknow","Uttar Pradesh","355556"
178,"Arjun Kumar","M",58,"arjun.kumar178@outlook.com","9925450028","Software Engineer",3870520.00,"2023-08-05","Active",100100000208,"NRI Savings Account",18709.00,"Active",True,"2019-02-27","SBI Gurugram Branch 49","Gurugram","Haryana","Permanent","Hyderabad","Telangana","614395"
107,"Nitin Chauhan","M",24,"nitin.chauhan107@outlook.com","9806350368","Doctor",3381577.00,"2020-08-15","Active",100100000209,"Senior Citizen Savings Account",223984.00,"Active",True,"2022-06-13","SBI Bengaluru Branch 7","Bengaluru","Karnataka","Permanent","Delhi","Delhi","252081"
33,"Deepak Jain","M",50,"deepak.jain33@gmail.com","9653226624","Bank Manager",2976527.00,"2025-06-27","Active",100100000210,"Savings Account",230204.00,"Closed",False,"2022-02-27","SBI Pune Branch 43","Pune","Maharashtra","Permanent","Lucknow","Uttar Pradesh","403909"
42,"Pooja Gupta","F",44,"pooja.gupta42@gmail.com","9500338031","Bank Manager",3952366.00,"2026-08-14","Active",100100000211,"Current Account",1951166.00,"Active",False,"2016-09-26","SBI Chennai Branch 21","Chennai","Tamil Nadu","Permanent","Delhi","Delhi","662938"
163,"Anjali Gupta","F",50,"anjali.gupta163@yahoo.com","9252774857","Lawyer",892386.00,"2018-05-25","Active",100100000212,"Current Account",1287360.00,"Active",False,"2017-05-07","SBI Delhi Branch 14","Delhi","Delhi","Permanent","Mumbai","Maharashtra","262978"
176,"Rohit Sharma","M",66,"rohit.sharma176@yahoo.com","9366163570","Doctor",3284193.00,"2017-11-22","Blocked",100100000213,"Fixed Deposit Account",773438.00,"Active",False,"2016-12-10","SBI Lucknow Branch 19","Lucknow","Uttar Pradesh","Permanent","Hyderabad","Telangana","516438"
124,"Asha Sinha","F",61,"asha.sinha124@gmail.com","9393281253","Data Analyst",2729037.00,"2024-04-07","Inactive",100100000214,"Student Account",259493.00,"Active",True,"2017-02-28","SBI Gurugram Branch 45","Gurugram","Haryana","Permanent","Bengaluru","Karnataka","154417"
117,"Priya Patel","F",40,"priya.patel117@yahoo.com","9110154745","Farmer",3059069.00,"2015-08-13","Active",100100000215,"Senior Citizen Savings Account",252421.00,"Active",True,"2021-08-10","SBI Gurugram Branch 33","Gurugram","Haryana","Permanent","Chennai","Tamil Nadu","566187"
78,"Sneha Verma","F",64,"sneha.verma78@gmail.com","9526218157","Teacher",1763946.00,"2024-08-23","Active",100100000216,"Savings Account",80836.00,"Active",False,"2023-09-07","SBI Bengaluru Branch 15","Bengaluru","Karnataka","Permanent","Mumbai","Maharashtra","340058"
72,"Anjali Singh","F",25,"anjali.singh72@yahoo.com","9928588805","Civil Engineer",1532717.00,"2024-11-26","Active",100100000217,"Savings Account",86154.00,"Active",False,"2017-06-11","SBI Bengaluru Branch 38","Bengaluru","Karnataka","Permanent","Mumbai","Maharashtra","508750"
50,"Suresh Chauhan","M",26,"suresh.chauhan50@outlook.com","9729853117","Student",2222172.00,"2022-04-14","Active",100100000218,"Recurring Deposit Account",442099.00,"Active",True,"2021-10-22","SBI Lucknow Branch 19","Lucknow","Uttar Pradesh","Permanent","Hyderabad","Telangana","659378"
47,"Priya Sharma","F",55,"priya.sharma47@gmail.com","9755475251","Lawyer",249095.00,"2021-02-17","Active",100100000219,"NRI Savings Account",111634.00,"Active",True,"2020-02-15","SBI Chandigarh Branch 5","Chandigarh","Chandigarh","Permanent","Chennai","Tamil Nadu","709447"
111,"Shreya Singh","F",21,"shreya.singh111@yahoo.com","9266658013","Bank Manager",4897785.00,"2016-05-21","Inactive",100100000220,"Senior Citizen Savings Account",277792.00,"Active",True,"2024-03-12","SBI Indore Branch 27","Indore","Madhya Pradesh","Permanent","Hyderabad","Telangana","412414"
30,"Vikas Gupta","M",52,"vikas.gupta30@outlook.com","9784902036","Civil Engineer",3497467.00,"2024-12-18","Active",100100000221,"Savings Account",499922.00,"Closed",False,"2020-04-21","SBI Noida Branch 2","Noida","Uttar Pradesh","Permanent","Lucknow","Uttar Pradesh","241617"
46,"Priya Mishra","F",42,"priya.mishra46@yahoo.com","9114746978","Bank Manager",1064480.00,"2026-03-20","Inactive",100100000222,"Salary Account",469971.00,"Active",True,"2024-04-28","SBI Indore Branch 27","Indore","Madhya Pradesh","Permanent","Jaipur","Rajasthan","445293"
197,"Rajesh Yadav","M",37,"rajesh.yadav197@yahoo.com","9249762010","Student",2026238.00,"2021-03-27","Blocked",100100000223,"Savings Account",139633.00,"Active",True,"2022-02-21","SBI Noida Branch 32","Noida","Uttar Pradesh","Permanent","Chennai","Tamil Nadu","335711"
61,"Sakshi Pandey","F",67,"sakshi.pandey61@yahoo.com","9823625264","Designer",1955300.00,"2026-02-15","Active",100100000224,"Savings Account",133151.00,"Active",True,"2024-01-28","SBI Nagpur Branch 34","Nagpur","Maharashtra","Permanent","Delhi","Delhi","338831"
200,"Harsh Mishra","M",34,"harsh.mishra200@gmail.com","9134981641","Civil Engineer",1769823.00,"2021-10-04","Inactive",100100000225,"Salary Account",182625.00,"Dormant",True,"2016-09-24","SBI Gurugram Branch 36","Gurugram","Haryana","Permanent","Chennai","Tamil Nadu","441636"
73,"Karan Yadav","M",25,"karan.yadav73@outlook.com","9376607878","Lawyer",2872972.00,"2016-09-11","Active",100100000226,"NRI Savings Account",258131.00,"Dormant",True,"2016-05-06","SBI Bhubaneswar Branch 22","Bhubaneswar","Odisha","Permanent","Hyderabad","Telangana","322905"
178,"Arjun Kumar","M",58,"arjun.kumar178@outlook.com","9925450028","Software Engineer",3870520.00,"2023-08-05","Active",100100000227,"Current Account",926604.00,"Active",True,"2016-07-10","SBI Kolkata Branch 42","Kolkata","West Bengal","Permanent","Hyderabad","Telangana","614395"
192,"Deepak Reddy","M",27,"deepak.reddy192@gmail.com","9607250678","Accountant",4081943.00,"2015-12-25","Inactive",100100000228,"Salary Account",496212.00,"Active",True,"2020-09-13","SBI Kolkata Branch 42","Kolkata","West Bengal","Permanent","Pune","Maharashtra","621651"
55,"Vikas Kumar","M",21,"vikas.kumar55@gmail.com","9936375048","Accountant",2323124.00,"2015-08-22","Active",100100000229,"Savings Account",170049.00,"Active",True,"2019-05-06","SBI Patna Branch 17","Patna","Bihar","Permanent","Chennai","Tamil Nadu","756683"
167,"Mohit Jain","M",21,"mohit.jain167@yahoo.com","9975337515","Teacher",2664460.00,"2021-04-06","Inactive",100100000230,"Recurring Deposit Account",286060.00,"Active",True,"2019-11-15","SBI Bengaluru Branch 7","Bengaluru","Karnataka","Permanent","Bengaluru","Karnataka","505816"
146,"Manish Agarwal","M",64,"manish.agarwal146@yahoo.com","9608034214","Bank Manager",3312212.00,"2022-07-05","Active",100100000231,"Recurring Deposit Account",9781.00,"Active",False,"2019-04-20","SBI Hyderabad Branch 41","Hyderabad","Telangana","Permanent","Lucknow","Uttar Pradesh","402376"
106,"Arjun Nair","M",62,"arjun.nair106@gmail.com","9662104177","Software Engineer",3530031.00,"2025-01-26","Inactive",100100000232,"Student Account",497688.00,"Closed",False,"2020-11-27","SBI Hyderabad Branch 41","Hyderabad","Telangana","Permanent","Mumbai","Maharashtra","173447"
115,"Nidhi Agarwal","F",42,"nidhi.agarwal115@gmail.com","9960073382","Teacher",1832480.00,"2018-04-01","Inactive",100100000233,"Salary Account",399277.00,"Frozen",True,"2026-11-10","SBI Gurugram Branch 49","Gurugram","Haryana","Permanent","Jaipur","Rajasthan","496423"
5,"Amit Reddy","M",59,"amit.reddy5@yahoo.com","9090146252","Doctor",531404.00,"2016-10-23","Active",100100000234,"Savings Account",224143.00,"Closed",True,"2019-12-21","SBI Surat Branch 29","Surat","Gujarat","Permanent","Chennai","Tamil Nadu","235760"
198,"Suresh Singh","M",21,"suresh.singh198@outlook.com","9636362610","Lawyer",3294600.00,"2017-11-21","Blocked",100100000235,"NRI Savings Account",8195.00,"Active",False,"2017-08-27","SBI Bengaluru Branch 38","Bengaluru","Karnataka","Permanent","Mumbai","Maharashtra","756227"
196,"Manish Chauhan","M",31,"manish.chauhan196@yahoo.com","9302711820","Electrician",1179358.00,"2017-05-22","Inactive",100100000236,"Fixed Deposit Account",464132.00,"Active",False,"2022-10-07","SBI Bhubaneswar Branch 22","Bhubaneswar","Odisha","Permanent","Jaipur","Rajasthan","773243"
77,"Anjali Mishra","F",30,"anjali.mishra77@outlook.com","9425307851","Bank Manager",4989030.00,"2024-06-05","Active",100100000237,"Savings Account",422952.00,"Active",False,"2022-03-21","SBI Kochi Branch 46","Kochi","Kerala","Permanent","Mumbai","Maharashtra","441611"
113,"Manish Yadav","M",24,"manish.yadav113@outlook.com","9707053798","Bank Manager",4686497.00,"2018-12-01","Active",100100000238,"Senior Citizen Savings Account",390407.00,"Active",False,"2021-07-25","SBI Surat Branch 6","Surat","Gujarat","Permanent","Jaipur","Rajasthan","463485"
18,"Vivek Verma","M",62,"vivek.verma18@outlook.com","9994025519","Farmer",2019662.00,"2024-05-04","Blocked",100100000239,"NRI Savings Account",345304.00,"Active",True,"2016-07-10","SBI Bengaluru Branch 7","Bengaluru","Karnataka","Permanent","Pune","Maharashtra","280350"
3,"Amit Kumar","M",41,"amit.kumar3@gmail.com","9069851083","Designer",4301041.00,"2016-10-02","Inactive",100100000240,"Savings Account",437669.00,"Active",True,"2024-09-12","SBI Bhubaneswar Branch 25","Bhubaneswar","Odisha","Permanent","Pune","Maharashtra","370456"
95,"Rahul Kumar","M",28,"rahul.kumar95@yahoo.com","9884414177","Doctor",3564903.00,"2023-09-26","Active",100100000241,"Savings Account",64983.00,"Active",True,"2021-12-23","SBI Delhi Branch 13","Delhi","Delhi","Permanent","Jaipur","Rajasthan","580824"
193,"Vikas Verma","M",36,"vikas.verma193@outlook.com","9233014026","Teacher",821580.00,"2017-03-07","Inactive",100100000242,"Student Account",206923.00,"Active",False,"2017-06-09","SBI Surat Branch 6","Surat","Gujarat","Permanent","Hyderabad","Telangana","596028"
77,"Anjali Mishra","F",30,"anjali.mishra77@outlook.com","9425307851","Bank Manager",4989030.00,"2024-06-05","Active",100100000243,"Savings Account",245314.00,"Active",True,"2017-04-20","SBI Kolkata Branch 42","Kolkata","West Bengal","Permanent","Mumbai","Maharashtra","441611"
183,"Neha Nair","F",67,"neha.nair183@yahoo.com","9989276877","Student",1585013.00,"2023-05-11","Inactive",100100000244,"Savings Account",53967.00,"Closed",False,"2019-08-17","SBI Bhubaneswar Branch 22","Bhubaneswar","Odisha","Permanent","Pune","Maharashtra","796559"
69,"Ritu Pandey","F",38,"ritu.pandey69@yahoo.com","9244132827","Teacher",3147316.00,"2024-12-18","Active",100100000245,"Savings Account",339657.00,"Active",True,"2022-05-23","SBI Bengaluru Branch 7","Bengaluru","Karnataka","Permanent","Bengaluru","Karnataka","352511"
137,"Priya Pandey","F",39,"priya.pandey137@gmail.com","9324238979","Teacher",3374611.00,"2018-11-12","Active",100100000246,"NRI Savings Account",305406.00,"Active",True,"2026-12-28","SBI Chennai Branch 21","Chennai","Tamil Nadu","Permanent","Chennai","Tamil Nadu","348628"
138,"Sakshi Chauhan","F",26,"sakshi.chauhan138@gmail.com","9569122330","Civil Engineer",4313265.00,"2020-10-10","Active",100100000247,"Student Account",450048.00,"Active",True,"2018-04-26","SBI Chennai Branch 21","Chennai","Tamil Nadu","Permanent","Lucknow","Uttar Pradesh","619772"
191,"Asha Sharma","F",65,"asha.sharma191@gmail.com","9163338622","Sales Executive",4143890.00,"2025-01-03","Active",100100000248,"Student Account",175011.00,"Active",True,"2026-05-12","SBI Bengaluru Branch 15","Bengaluru","Karnataka","Permanent","Pune","Maharashtra","774005"
92,"Ritu Chauhan","F",32,"ritu.chauhan92@yahoo.com","9619515829","Lawyer",839528.00,"2021-01-05","Active",100100000249,"NRI Savings Account",246961.00,"Active",True,"2018-03-19","SBI Pune Branch 43","Pune","Maharashtra","Permanent","Chennai","Tamil Nadu","307828"
75,"Neha Chauhan","F",60,"neha.chauhan75@yahoo.com","9629375372","Designer",252750.00,"2018-09-08","Active",100100000250,"Recurring Deposit Account",83196.00,"Frozen",False,"2016-04-28","SBI Bengaluru Branch 7","Bengaluru","Karnataka","Permanent","Bengaluru","Karnataka","463011"
50,"Suresh Chauhan","M",26,"suresh.chauhan50@outlook.com","9729853117","Student",2222172.00,"2022-04-14","Active",100100000251,"Fixed Deposit Account",178045.00,"Active",False,"2018-11-23","SBI Surat Branch 30","Surat","Gujarat","Permanent","Hyderabad","Telangana","659378"
143,"Rohit Mishra","M",50,"rohit.mishra143@outlook.com","9267880895","Software Engineer",2090253.00,"2017-12-24","Active",100100000252,"Recurring Deposit Account",118418.00,"Frozen",True,"2021-06-14","SBI Gurugram Branch 49","Gurugram","Haryana","Permanent","Jaipur","Rajasthan","214483"
161,"Riya Singh","F",35,"riya.singh161@yahoo.com","9571945279","Business Owner",2818642.00,"2024-04-16","Active",100100000253,"Senior Citizen Savings Account",227276.00,"Active",True,"2024-09-12","SBI Chennai Branch 40","Chennai","Tamil Nadu","Permanent","Mumbai","Maharashtra","509444"
189,"Rajesh Pandey","M",49,"rajesh.pandey189@outlook.com","9661643577","Electrician",2794448.00,"2026-09-19","Active",100100000254,"Fixed Deposit Account",635114.00,"Active",True,"2020-04-02","SBI Kolkata Branch 42","Kolkata","West Bengal","Permanent","Pune","Maharashtra","200998"
182,"Komal Gupta","F",47,"komal.gupta182@outlook.com","9332747830","Sales Executive",1144773.00,"2019-10-08","Active",100100000255,"Salary Account",199894.00,"Active",True,"2018-07-11","SBI Noida Branch 18","Noida","Uttar Pradesh","Permanent","Jaipur","Rajasthan","408701"
136,"Priya Sharma","F",51,"priya.sharma136@outlook.com","9694602531","Farmer",2952913.00,"2024-11-11","Active",100100000256,"Student Account",353419.00,"Active",True,"2021-09-03","SBI Surat Branch 3","Surat","Gujarat","Permanent","Pune","Maharashtra","663243"
194,"Harsh Agarwal","M",38,"harsh.agarwal194@gmail.com","9897729282","Data Analyst",3327157.00,"2018-05-19","Active",100100000257,"Current Account",1853620.00,"Active",True,"2020-04-15","SBI Delhi Branch 14","Delhi","Delhi","Permanent","Pune","Maharashtra","393397"
131,"Divya Yadav","F",24,"divya.yadav131@yahoo.com","9534054105","Lawyer",3634540.00,"2018-04-20","Active",100100000258,"Savings Account",362157.00,"Active",True,"2017-06-23","SBI Surat Branch 3","Surat","Gujarat","Permanent","Bengaluru","Karnataka","157223"
47,"Priya Sharma","F",55,"priya.sharma47@gmail.com","9755475251","Lawyer",249095.00,"2021-02-17","Active",100100000259,"Savings Account",317536.00,"Active",False,"2022-04-14","SBI Bengaluru Branch 15","Bengaluru","Karnataka","Permanent","Chennai","Tamil Nadu","709447"
179,"Ritu Mishra","F",34,"ritu.mishra179@outlook.com","9012652546","Bank Manager",4797225.00,"2020-10-26","Blocked",100100000260,"Savings Account",224378.00,"Active",True,"2024-01-03","SBI Bengaluru Branch 16","Bengaluru","Karnataka","Permanent","Jaipur","Rajasthan","320289"
55,"Vikas Kumar","M",21,"vikas.kumar55@gmail.com","9936375048","Accountant",2323124.00,"2015-08-22","Active",100100000261,"Salary Account",243521.00,"Active",True,"2016-10-11","SBI Gurugram Branch 33","Gurugram","Haryana","Permanent","Chennai","Tamil Nadu","756683"
51,"Rohit Yadav","M",67,"rohit.yadav51@outlook.com","9418289281","Sales Executive",1935864.00,"2024-02-11","Blocked",100100000262,"Current Account",727547.00,"Active",True,"2023-07-28","SBI Surat Branch 3","Surat","Gujarat","Permanent","Lucknow","Uttar Pradesh","394372"
171,"Vikas Patel","M",32,"vikas.patel171@gmail.com","9349567368","Designer",4337900.00,"2019-08-25","Active",100100000263,"Salary Account",75400.00,"Active",False,"2023-05-17","SBI Bengaluru Branch 16","Bengaluru","Karnataka","Permanent","Bengaluru","Karnataka","301166"
94,"Shreya Mishra","F",27,"shreya.mishra94@yahoo.com","9212943801","Sales Executive",2268606.00,"2017-12-07","Inactive",100100000264,"Savings Account",168033.00,"Active",True,"2026-12-13","SBI Hyderabad Branch 41","Hyderabad","Telangana","Permanent","Pune","Maharashtra","775294"
191,"Asha Sharma","F",65,"asha.sharma191@gmail.com","9163338622","Sales Executive",4143890.00,"2025-01-03","Active",100100000265,"Current Account",1525632.00,"Closed",False,"2017-09-16","SBI Pune Branch 8","Pune","Maharashtra","Permanent","Pune","Maharashtra","774005"
188,"Nitin Jain","M",63,"nitin.jain188@yahoo.com","9301357295","Electrician",3070534.00,"2025-12-14","Blocked",100100000266,"Current Account",779813.00,"Active",False,"2020-08-05","SBI Nagpur Branch 31","Nagpur","Maharashtra","Permanent","Pune","Maharashtra","499936"
42,"Pooja Gupta","F",44,"pooja.gupta42@gmail.com","9500338031","Bank Manager",3952366.00,"2026-08-14","Active",100100000267,"Current Account",340928.00,"Active",True,"2019-05-01","SBI Bengaluru Branch 38","Bengaluru","Karnataka","Permanent","Delhi","Delhi","662938"
102,"Asha Sinha","F",29,"asha.sinha102@outlook.com","9886329513","Lawyer",4965933.00,"2023-05-11","Blocked",100100000268,"Fixed Deposit Account",145182.00,"Frozen",True,"2019-01-05","SBI Chennai Branch 21","Chennai","Tamil Nadu","Permanent","Hyderabad","Telangana","154882"
54,"Meena Singh","F",46,"meena.singh54@gmail.com","9993317934","Data Analyst",4729343.00,"2022-01-06","Active",100100000269,"Fixed Deposit Account",141131.00,"Active",True,"2018-05-16","SBI Bhopal Branch 23","Bhopal","Madhya Pradesh","Permanent","Lucknow","Uttar Pradesh","210326"
149,"Anjali Mishra","F",54,"anjali.mishra149@gmail.com","9078813029","Teacher",1211066.00,"2023-01-27","Inactive",100100000270,"Student Account",451257.00,"Active",False,"2025-12-05","SBI Kolkata Branch 42","Kolkata","West Bengal","Permanent","Bengaluru","Karnataka","337974"
170,"Manish Verma","M",22,"manish.verma170@yahoo.com","9264071311","Software Engineer",347915.00,"2015-05-11","Active",100100000271,"Current Account",1156724.00,"Frozen",True,"2018-02-04","SBI Bhopal Branch 23","Bhopal","Madhya Pradesh","Permanent","Delhi","Delhi","498626"
156,"Shreya Yadav","F",20,"shreya.yadav156@yahoo.com","9048195101","Data Analyst",4387864.00,"2024-12-09","Inactive",100100000272,"NRI Savings Account",229500.00,"Frozen",True,"2022-11-28","SBI Indore Branch 27","Indore","Madhya Pradesh","Permanent","Jaipur","Rajasthan","527986"
88,"Arjun Kumar","M",28,"arjun.kumar88@outlook.com","9122777287","Data Analyst",680881.00,"2026-04-13","Active",100100000273,"NRI Savings Account",408416.00,"Active",True,"2016-08-20","SBI Bengaluru Branch 50","Bengaluru","Karnataka","Permanent","Delhi","Delhi","120837"
94,"Shreya Mishra","F",27,"shreya.mishra94@yahoo.com","9212943801","Sales Executive",2268606.00,"2017-12-07","Inactive",100100000274,"Fixed Deposit Account",753607.00,"Active",True,"2017-06-18","SBI Delhi Branch 14","Delhi","Delhi","Permanent","Pune","Maharashtra","775294"
17,"Komal Patel","F",32,"komal.patel17@outlook.com","9718075219","Teacher",900561.00,"2015-02-18","Active",100100000275,"Savings Account",127450.00,"Active",True,"2016-10-10","SBI Surat Branch 44","Surat","Gujarat","Permanent","Hyderabad","Telangana","139318"
86,"Komal Verma","F",54,"komal.verma86@outlook.com","9354788781","Lawyer",3590137.00,"2015-01-10","Active",100100000276,"Savings Account",26309.00,"Active",False,"2026-12-24","SBI Chandigarh Branch 5","Chandigarh","Chandigarh","Permanent","Pune","Maharashtra","522115"
143,"Rohit Mishra","M",50,"rohit.mishra143@outlook.com","9267880895","Software Engineer",2090253.00,"2017-12-24","Active",100100000277,"NRI Savings Account",295365.00,"Active",False,"2022-02-25","SBI Patna Branch 9","Patna","Bihar","Permanent","Jaipur","Rajasthan","214483"
77,"Anjali Mishra","F",30,"anjali.mishra77@outlook.com","9425307851","Bank Manager",4989030.00,"2024-06-05","Active",100100000278,"NRI Savings Account",319796.00,"Active",True,"2024-10-16","SBI Gurugram Branch 33","Gurugram","Haryana","Permanent","Mumbai","Maharashtra","441611"
195,"Amit Agarwal","M",21,"amit.agarwal195@gmail.com","9940528357","Business Owner",2612861.00,"2026-10-06","Active",100100000279,"Current Account",1069159.00,"Active",True,"2016-10-22","SBI Patna Branch 17","Patna","Bihar","Permanent","Jaipur","Rajasthan","532054"
62,"Ritu Yadav","F",47,"ritu.yadav62@yahoo.com","9814931545","Data Analyst",3741950.00,"2016-12-11","Active",100100000280,"Recurring Deposit Account",408534.00,"Active",True,"2023-11-24","SBI Nagpur Branch 31","Nagpur","Maharashtra","Permanent","Mumbai","Maharashtra","296162"
185,"Rahul Kumar","M",43,"rahul.kumar185@gmail.com","9532489653","Electrician",716993.00,"2022-02-22","Active",100100000281,"Senior Citizen Savings Account",179840.00,"Closed",True,"2016-02-24","SBI Surat Branch 30","Surat","Gujarat","Permanent","Lucknow","Uttar Pradesh","355556"
87,"Rajesh Agarwal","M",55,"rajesh.agarwal87@outlook.com","9846252604","Lawyer",1082534.00,"2023-07-22","Inactive",100100000282,"Current Account",1373036.00,"Active",False,"2016-10-02","SBI Gurugram Branch 45","Gurugram","Haryana","Permanent","Mumbai","Maharashtra","477002"
133,"Priya Patel","F",35,"priya.patel133@gmail.com","9667209569","Data Analyst",2896047.00,"2017-05-14","Active",100100000283,"NRI Savings Account",299070.00,"Frozen",True,"2018-10-02","SBI Delhi Branch 13","Delhi","Delhi","Permanent","Lucknow","Uttar Pradesh","748207"
90,"Sakshi Jain","F",68,"sakshi.jain90@outlook.com","9541253787","Designer",3503173.00,"2016-11-02","Inactive",100100000284,"Savings Account",182912.00,"Active",True,"2021-07-14","SBI Patna Branch 17","Patna","Bihar","Permanent","Bengaluru","Karnataka","796972"
82,"Meena Gupta","F",50,"meena.gupta82@yahoo.com","9159731757","Bank Manager",3308474.00,"2022-07-11","Active",100100000285,"NRI Savings Account",286846.00,"Dormant",False,"2023-01-04","SBI Bhopal Branch 35","Bhopal","Madhya Pradesh","Permanent","Jaipur","Rajasthan","730399"
83,"Nitin Verma","M",40,"nitin.verma83@yahoo.com","9749269427","Student",1664680.00,"2019-07-16","Active",100100000286,"Salary Account",455243.00,"Active",True,"2020-07-04","SBI Chennai Branch 40","Chennai","Tamil Nadu","Permanent","Pune","Maharashtra","765258"
5,"Amit Reddy","M",59,"amit.reddy5@yahoo.com","9090146252","Doctor",531404.00,"2016-10-23","Active",100100000287,"Salary Account",126147.00,"Active",True,"2016-05-23","SBI Surat Branch 44","Surat","Gujarat","Permanent","Chennai","Tamil Nadu","235760"
51,"Rohit Yadav","M",67,"rohit.yadav51@outlook.com","9418289281","Sales Executive",1935864.00,"2024-02-11","Blocked",100100000288,"NRI Savings Account",217550.00,"Active",True,"2018-11-21","SBI Patna Branch 26","Patna","Bihar","Permanent","Lucknow","Uttar Pradesh","394372"
168,"Meena Gupta","F",27,"meena.gupta168@yahoo.com","9535266451","Designer",3368902.00,"2017-11-28","Blocked",100100000289,"Senior Citizen Savings Account",156347.00,"Active",True,"2020-02-06","SBI Gurugram Branch 48","Gurugram","Haryana","Permanent","Pune","Maharashtra","462622"
114,"Harsh Reddy","M",34,"harsh.reddy114@yahoo.com","9986226193","Doctor",4847775.00,"2018-05-22","Active",100100000290,"NRI Savings Account",332814.00,"Dormant",True,"2021-06-22","SBI Surat Branch 3","Surat","Gujarat","Permanent","Bengaluru","Karnataka","745182"
92,"Ritu Chauhan","F",32,"ritu.chauhan92@yahoo.com","9619515829","Lawyer",839528.00,"2021-01-05","Active",100100000291,"Savings Account",384008.00,"Dormant",True,"2018-08-14","SBI Chandigarh Branch 5","Chandigarh","Chandigarh","Permanent","Chennai","Tamil Nadu","307828"
90,"Sakshi Jain","F",68,"sakshi.jain90@outlook.com","9541253787","Designer",3503173.00,"2016-11-02","Inactive",100100000292,"Recurring Deposit Account",59220.00,"Dormant",True,"2026-12-13","SBI Bengaluru Branch 16","Bengaluru","Karnataka","Permanent","Bengaluru","Karnataka","796972"
167,"Mohit Jain","M",21,"mohit.jain167@yahoo.com","9975337515","Teacher",2664460.00,"2021-04-06","Inactive",100100000293,"Savings Account",39394.00,"Active",True,"2018-01-13","SBI Ahmedabad Branch 24","Ahmedabad","Gujarat","Permanent","Bengaluru","Karnataka","505816"
